bucket,real_count,model_count,real_tail_one_fraction,model_tail_one_fraction,tail_one_diff_real_minus_model,tail_one_diff_se,tail_one_diff_ci95_low,tail_one_diff_ci95_high,tail_one_diff_z,real_expansive_fraction,model_expansive_fraction,expansive_diff_real_minus_model,expansive_diff_se,expansive_diff_ci95_low,expansive_diff_ci95_high,expansive_diff_z,real_avg_tail,model_avg_tail,avg_tail_diff_real_minus_model
margin_0_0p25,608424,608432,0.49996384,0.49956445,0.00039939,0.0009065261,-0.0013774,0.00217618,0.440568,0.2861968,0.286456,-0.00025921,0.0008195791,-0.00186558,0.00134717,-0.31627,2.00021367,2.00130664,-0.00109297
margin_0p25_0p5,29710,29932,0.50070683,0.49846318,0.00224365,0.0040947338,-0.00578203,0.01026933,0.547935,0.28539212,0.28828678,-0.00289466,0.0037039519,-0.01015441,0.00436509,-0.781506,1.99363851,1.99883068,-0.00519218
margin_0p5_1,103095,103243,0.50039284,0.50340459,-0.00301175,0.0022014327,-0.00732656,0.00130306,-1.368085,0.28605655,0.28430015,0.0017564,0.0019879117,-0.0021399,0.00565271,0.883542,2.00130947,1.99352983,0.00777964
margin_1_2,83441,83612,0.50130032,0.49769172,0.0036086,0.0024466398,-0.00118681,0.00840402,1.474921,0.28501576,0.28538966,-0.0003739,0.0022093841,-0.00470429,0.0039565,-0.169231,1.99795065,2.00240396,-0.00445331
margin_2_4,40209,40990,0.50588177,0.50341547,0.0024663,0.0035093329,-0.00441199,0.00934459,0.702783,0.27725136,0.28487436,-0.007623,0.0031549252,-0.01380665,-0.00143934,-2.416221,1.98085006,1.98616736,-0.0053173
margin_4_plus,6196,6852,0.50322789,0.48394629,0.0192816,0.0087632765,0.00210557,0.03645762,2.200272,0.2821175,0.29655575,-0.01443825,0.0079455621,-0.03001156,0.00113505,-1.817147,2.01920594,2.04962055,-0.03041461
