source,bucket,count,tail_one_fraction,tail_one_diff_vs_geometric,expansive_fraction,avg_tail,avg_exit_v2,avg_local_log,avg_before_log,avg_after_log
model,final_block,143111,0.68121249,0.18121249,0.0,1.48145146,2.92542851,-1.427075649392,0.465590772716,-0.961484876676
real,final_block,143134,0.68285662,0.18285662,0.0,1.47820224,2.92659326,-1.429197150934,0.465298466116,-0.963898684818
model,first_block,143111,0.0,-0.5,1.0,3.29823005,1.14959717,0.540477167567,0.0,0.540477167567
real,first_block,143134,0.0,-0.5,1.0,3.29343133,1.14869283,0.539166734371,0.0,0.539166734371
model,interior_block,229951,0.38653017,-0.11346983,0.46414236,2.32218603,1.42562981,-0.046605871918,1.294260212973,1.247654341054
real,interior_block,227942,0.3869537,-0.1130463,0.46346439,2.32441147,1.4266173,-0.046384872943,1.27350352625,1.227118653307
model,only_block,356888,0.70060075,0.20060075,0.0,1.47994329,2.33864966,-1.020963053351,0.0,-1.020963053351
real,only_block,356865,0.70054222,0.20054222,0.0,1.48120438,2.34145405,-1.022389890062,0.0,-1.022389890062
