n,block,current_odd,tail,odd_factor,exit_v2,next_odd,next_tail,steps_to_next_odd,compressed_steps,local_odd_ratio,cumulative_odd_ratio,local_peak_ratio,cumulative_peak_ratio,local_log_ratio,cumulative_log_ratio,status_after
288615,10,519421693,1,259710847,2,194783135,5,4,94,0.375000000241,674.889160300054,3.000000001925,5399.11328240043,-0.98082925237,6.514548470426,continue
288615,11,194783135,5,6086973,1,739567219,2,11,105,3.796875016926,2562.469791937356,15.187500067703,10249.879167749425,1.334178364439,7.848726834865,continue
288615,12,739567219,2,184891805,2,416006561,1,6,111,0.562500000423,1441.38925904752,4.50000000338,11531.11407238016,-0.575364144152,7.273362690713,continue
288615,13,416006561,1,208003281,1,312004921,1,3,114,0.750000000601,1081.041945151846,3.000000002404,4324.167780607384,-0.287682071651,6.985680619062,continue
288615,14,312004921,1,156002461,1,234003691,2,3,117,0.750000000801,810.78145973009,3.000000003205,3243.125838920361,-0.287682071383,6.697998547679,continue
288615,15,234003691,2,58500923,1,263254153,1,5,122,1.125000002671,912.129144361866,4.500000010684,3648.516577447464,0.117783038031,6.815781585709,continue
288615,16,263254153,1,131627077,1,197440615,3,3,125,0.75000000095,684.096859137605,3.000000003799,2736.387436550422,-0.287682071186,6.528099514524,continue
288615,17,197440615,3,24680077,1,333181039,4,7,132,1.687500006014,1154.413453909187,6.750000024058,4617.653815636748,0.523248147329,7.051347661852,continue
288615,18,333181039,4,20823815,1,843364507,2,9,141,2.531250006097,2922.109062245552,10.125000024386,11688.436248982209,0.928713254281,7.980060916133,continue
288615,19,843364507,2,210841127,1,948785071,4,5,146,1.125000000741,3287.372697191761,4.500000002964,13149.490788767043,0.117783036315,8.097843952449,continue
288615,20,948785071,4,59299067,1,2401612213,1,9,155,2.531250002141,8321.162146804567,10.125000008564,33284.64858721827,0.928713252718,9.026557205167,continue
288615,21,2401612213,1,1200806107,4,225151145,1,6,161,0.093750000013,780.108951371204,3.000000000416,24963.486443878523,-2.367123613993,6.659433591174,continue
288615,22,225151145,1,112575573,1,168863359,7,3,164,0.75000000111,585.081714394609,3.000000004441,2340.326857578435,-0.287682070971,6.371751520203,continue
288615,23,168863359,7,1319245,1,1442594407,3,15,179,8.54296879763,4998.334830137033,34.17187519052,19993.339320548133,2.145108581773,8.516860101976,continue
288615,24,1442594407,3,180324301,1,2434378063,4,7,186,1.687500000823,8434.690029970723,6.750000003293,33738.76011988289,0.523248144252,9.040108246228,continue
288615,25,2434378063,4,152148629,2,3081009737,1,10,196,1.265625000417,10675.154572700656,10.125000003338,85401.23658160525,0.235566071642,9.27567431787,continue
288615,26,3081009737,1,1540504869,1,2310757303,3,3,199,0.750000000081,8006.365930391698,3.000000000325,32025.463721566794,-0.287682072344,8.987992245527,continue
288615,27,2310757303,3,288844663,2,1949701475,2,8,207,0.843750000257,6755.371255825235,6.750000002056,54042.97004660188,-0.169899036491,8.818093209036,continue
288615,28,1949701475,2,487425369,5,137088385,1,9,216,0.07031250002,474.987041560556,4.500000001282,30399.170659875614,-2.654805686298,6.163287522737,continue
288615,29,137088385,1,68544193,1,102816289,1,3,219,0.750000001824,356.240282036623,3.000000007295,1424.961128146493,-0.28768207002,5.875605452717,continue
288615,30,102816289,1,51408145,1,77112217,1,3,222,0.750000002432,267.180212393673,3.000000009726,1068.720849574693,-0.28768206921,5.587923383507,continue
288615,31,77112217,1,38556109,1,57834163,2,3,225,0.750000003242,200.385160161461,3.000000012968,801.540640645843,-0.287682068129,5.300241315378,continue
288615,32,57834163,2,14458541,2,32531717,1,6,231,0.562500005403,112.716653673579,4.500000043227,901.733229388632,-0.575364135298,4.724877180081,continue
288615,33,32531717,1,16265859,3,6099697,1,5,236,0.187500001921,21.134372780348,3.000000030739,338.14996448556,-1.673976423325,3.050900756755,continue
288615,34,6099697,1,3049849,1,4574773,1,3,239,0.750000040986,15.850780451466,3.000000163943,63.403121805866,-0.287682017804,2.763218738951,continue
288615,35,4574773,1,2287387,4,428885,1,6,245,0.093750006831,1.486010775601,3.00000021859,47.552344819223,-2.367123541268,0.396095197683,continue
288615,36,428885,1,214443,8,2513,1,10,255,0.005859379554,0.008707101156,3.000002331627,4.458035791626,-5.139711559163,-4.74361636148,drop
704511,1,704511,14,43,1,102833833,1,29,29,145.964836602977,145.964836602977,583.859346411908,583.859346411908,4.983365747515,4.983365747515,continue
704511,2,102833833,1,51416917,1,77125375,8,3,32,0.750000002431,109.473627807089,3.000000009724,437.894511228356,-0.28768206921,4.695683678305,continue
704511,3,77125375,8,301271,1,988319515,2,17,49,12.814453284668,1402.84468943707,51.257813138672,5611.378757748282,2.550573696765,7.24625737507,continue
704511,4,988319515,2,247079879,1,1111859455,8,5,54,1.125000000632,1578.200276503844,4.50000000253,6312.801106015378,0.117783036219,7.364040411289,continue
704511,5,1111859455,8,4343201,6,445245965,1,22,76,0.400451660502,631.99292133125,51.257812544302,80895.09393039995,-0.91516221763,6.448878193659,continue
704511,6,445245965,1,222622983,2,166967237,1,4,80,0.375000000281,236.997345676647,3.000000002246,1895.978765413173,-0.980829252263,5.468048941396,continue
704511,7,166967237,1,83483619,3,31306357,1,5,85,0.187500000374,44.437002403085,3.000000005989,710.992038449364,-1.673976431575,3.794072509821,continue
704511,8,31306357,1,15653179,4,2934971,2,6,91,0.093750000998,4.165969019646,3.000000031942,133.31100862868,-2.367123603484,1.426948906336,continue
704511,9,2934971,2,733743,1,3301843,2,5,96,1.125000212949,4.686716034242,4.500000851797,18.746864136969,0.117783224945,1.544732131281,continue
704511,10,3301843,2,825461,2,1857287,3,6,102,0.562500094644,2.636278212831,4.500000757153,21.09022570265,-0.575363976647,0.969368154634,continue
704511,11,1857287,3,232161,1,3134173,1,7,109,1.687500639373,4.448721169719,6.750002557494,17.794884678877,0.523248522652,1.492616677286,continue
704511,12,3134173,1,1567087,2,1175315,2,4,113,0.375000039883,1.668270616073,3.000000319063,13.346164928582,-0.980829146657,0.511787530629,continue
704511,13,1175315,2,293829,2,661115,2,6,119,0.562500265886,0.938402665111,4.500002127089,7.507221320888,-0.575363672217,-0.063576141588,drop
405407,1,405407,5,12669,1,1539283,2,11,11,3.79688313226,3.79688313226,15.187532529039,15.187532529039,1.334180501808,1.334180501808,continue
405407,2,1539283,2,384821,2,865847,3,6,17,0.562500203017,2.135747532726,4.500001624133,17.085980261811,-0.575363783985,0.758816717823,continue
405407,3,865847,3,108231,2,730559,6,8,25,0.843750685745,1.802038445315,6.750005485958,14.416307562524,-0.169898224061,0.588918493762,continue
405407,4,730559,6,11415,1,4160767,8,13,38,5.695319611421,10.263184898139,22.781278445683,41.052739592558,1.739644716733,2.328563210495,continue
405407,5,4160767,8,16253,2,26658983,3,18,56,6.40722804233,65.758566082973,51.257824338638,526.068528663787,1.857426734708,4.185989945203,continue
405407,6,26658983,3,3332373,1,44987035,2,7,63,1.687500044544,110.967583194173,6.750000178176,443.870332776691,0.523248170161,4.709238115364,continue
405407,7,44987035,2,11246759,1,50610415,4,5,68,1.125000013893,124.838532635105,4.500000055572,499.35413054042,0.117783048006,4.827021163369,continue
405407,8,50610415,4,3163151,1,128107615,5,9,77,2.531250040135,315.997540743006,10.12500016054,1263.990162972026,0.928713267729,5.755734431098,continue
405407,9,128107615,5,4003363,3,121602151,3,13,90,0.949218756434,299.950792660216,15.187500102941,4799.212682563449,-0.052115994361,5.703618436737,continue
405407,10,121602151,3,15200269,1,205203631,4,7,97,1.687500009765,506.166965543269,6.750000039062,2024.667862173075,0.523248149551,6.226866586288,continue
405407,11,205203631,4,12825227,1,519421693,1,9,106,2.531250009899,1281.235136541796,10.125000039595,5124.940546167185,0.928713255783,7.155579842072,continue
405407,12,519421693,1,259710847,2,194783135,5,4,110,0.375000000241,480.463176511506,3.000000001925,3843.705412092046,-0.98082925237,6.174750589702,continue
405407,13,194783135,5,6086973,1,739567219,2,11,121,3.796875016926,1824.258631449383,15.187500067703,7297.034525797532,1.334178364439,7.50892895414,continue
405407,14,739567219,2,184891805,2,416006561,1,6,127,0.562500000423,1026.145480961108,4.50000000338,8209.163847688866,-0.575364144152,6.933564809988,continue
405407,15,416006561,1,208003281,1,312004921,1,3,130,0.750000000601,769.609111337495,3.000000002404,3078.436445349982,-0.287682071651,6.645882738337,continue
405407,16,312004921,1,156002461,1,234003691,2,3,133,0.750000000801,577.206834119786,3.000000003205,2308.827336479143,-0.287682071383,6.358200666954,continue
405407,17,234003691,2,58500923,1,263254153,1,5,138,1.125000002671,649.35768992642,4.500000010684,2597.430759705679,0.117783038031,6.475983704985,continue
405407,18,263254153,1,131627077,1,197440615,3,3,141,0.75000000095,487.018268061479,3.000000003799,1948.073072245916,-0.287682071186,6.188301633799,continue
405407,19,197440615,3,24680077,1,333181039,4,7,148,1.687500006014,821.843330282901,6.750000024058,3287.373321131603,0.523248147329,6.711549781128,continue
405407,20,333181039,4,20823815,1,843364507,2,9,157,2.531250006097,2080.29093478899,10.125000024386,8321.16373915596,0.928713254281,7.640263035409,continue
405407,21,843364507,2,210841127,1,948785071,4,5,162,1.125000000741,2340.327303179274,4.500000002964,9361.309212717097,0.117783036315,7.758046071724,continue
405407,22,948785071,4,59299067,1,2401612213,1,9,171,2.531250002141,5923.953491182935,10.125000008564,23695.81396473174,0.928713252718,8.686759324442,continue
405407,23,2401612213,1,1200806107,4,225151145,1,6,177,0.093750000013,555.370639875483,3.000000000416,17771.86047601546,-2.367123613993,6.31963571045,continue
405407,24,225151145,1,112575573,1,168863359,7,3,180,0.75000000111,416.527980523277,3.000000004441,1666.111922093106,-0.287682070971,6.031953639478,continue
405407,25,168863359,7,1319245,1,1442594407,3,15,195,8.54296879763,3558.385540950206,34.17187519052,14233.542163800823,2.145108581773,8.177062221251,continue
405407,26,1442594407,3,180324301,1,2434378063,4,7,202,1.687500000823,6004.775603282627,6.750000003293,24019.10241313051,0.523248144252,8.700310365503,continue
405407,27,2434378063,4,152148629,2,3081009737,1,10,212,1.265625000417,7599.794125409773,10.125000003338,60798.353003278185,0.235566071642,8.935876437146,continue
405407,28,3081009737,1,1540504869,1,2310757303,3,3,215,0.750000000081,5699.845594673994,3.000000000325,22799.382378695977,-0.287682072344,8.648194364802,continue
405407,29,2310757303,3,288844663,2,1949701475,2,8,223,0.843750000257,4809.24472197076,6.750000002056,38473.95777576608,-0.169899036491,8.478295328311,continue
405407,30,1949701475,2,487425369,5,137088385,1,9,232,0.07031250002,338.150019609923,4.500000001282,21641.601255035064,-2.654805686298,5.823489642013,continue
405407,31,137088385,1,68544193,1,102816289,1,3,235,0.750000001824,253.612515324106,3.000000007295,1014.450061296426,-0.28768207002,5.535807571992,continue
405407,32,102816289,1,51408145,1,77112217,1,3,238,0.750000002432,190.209387109744,3.000000009726,760.837548438976,-0.28768206921,5.248125502783,continue
405407,33,77112217,1,38556109,1,57834163,2,3,241,0.750000003242,142.657040948972,3.000000012968,570.628163795889,-0.287682068129,4.960443434654,continue
405407,34,57834163,2,14458541,2,32531717,1,6,247,0.562500005403,80.244586304627,4.500000043227,641.956690437018,-0.575364135298,4.385079299356,continue
405407,35,32531717,1,16265859,3,6099697,1,5,252,0.187500001921,15.045860086284,3.000000030739,240.733761380539,-1.673976423325,2.711102876031,continue
405407,36,6099697,1,3049849,1,4574773,1,3,255,0.750000040986,11.284395681377,3.000000163943,45.137582725508,-0.287682017804,2.423420858227,continue
405407,37,4574773,1,2287387,4,428885,1,6,261,0.093750006831,1.057912172212,3.00000021859,33.853189510788,-2.367123541268,0.056297316958,continue
405407,38,428885,1,214443,8,2513,1,10,271,0.005859379554,0.006198708952,3.000002331627,3.173738983293,-5.139711559163,-5.083414242204,drop
